d0a6819b0e,amd,[ROCm] skip test_rpc in .jenkins/pytorch/test.sh (#43305)
5006d24302,rpc,Make TensorPipe the default backend for RPC (#43246)
a12fe1a242,rpc,Minor RPC doc fixes (#43337)
c89d2c6bf2,misc,Replace black_list with block_list (#42088)
dae2973fae,quantization,[quant][graphmode][fx] Add graph mode quantization on fx (#43175)
51bab0877d,bug_fixes_frontend,Fix torch.hub for new zipfile format. (#42333)
97d594b9f7,skip,Make grad point to bucket buffer in DDP to save memory usage (#41954)
2b7108a96f,releng,Update hardcoded pytorch_android_gradle_custom_build_single hash (#43340)
b0ec336477,quantization,[quant][graphmode][fx][test] Add per op test for graph mode quant on fx (#43229)
e10aa47615,complex_frontend,Fix `at::native::view_as_real()` for ComplexHalf Tensors (#43279)
9a1f2b3617,releng,.circleci: Use dynamic docker image for android (#43356)
5cf8592663,skip,Fix backward compatibility test (#43371)
ad8294d35b,vulkan,[vulkan][ci] Vulkan tests running on linux build via swiftshader (added to docker) (#42614)
e32d014f46,cpp,remove empty override pretty_print (#43341)
7c50c2f79e,mobile,Reimplement per-operator selective build (#39401)
9984d33542,quantization,[quant][graphmode][fx] Add support for conv module (#43285)
844d469ae7,mobile,Remove proprietary notices
217ddea93a,quantization,[quant] Make OP_LIST_TO_FUSER_METHOD public (#43286)
e8139624f2,vulkan,Search on system path for Vulkan headers and libraries as a last resort. (#43301)
665da61d2b,jit,Replace Conv1d with Conv2d (#42867)
17f9edda42,quantization,Bias Correction Implementation (#41845)
e31cd46278,new_features_frontend,Add alias torch.fix for torch.trunc to be compatible with NumPy. (#43326)
c64594f5cc,improvements_frontend,"Extends test_unary_ufunc.py with numerics, contiguity, domain tests (#42965)"
da70976e66,onnx,[ONNX] Add support for operator `add` between tensor list (#41888)
da036250cd,opbench,Add benchmark for performance comparison (#43221)
0cb52cb458,improvements_frontend,Autograd better error (#43308)
c2511bdfa4,skip,Implement first draft of autograd benchmark. (#40586)
7b520297dc,skip,Remove erroneous trailing backslashes (#43318)
f4b6ef9c56,skip,"Do not define the macro ""isnan"" (#43242)"
0bd35de30e,jit,Add Enum convert back to Python object support (#43121)
478fb925e6,jit,[jit] PyTorchStreamReader::getAllRecord should omit archive name prefix (#43317)
3aec1185e0,quantization,"Enables bfloat16 x [float16, complex64, complex128] type promotion (#43324)"
e57b89c8dc,new_features_frontend,"Adds arccos, arcsin, arctan aliases (#43319)"
743cff4a1a,caffe2,Fix PackedGemmMatrixFP16 repacking (#43320)
f20a04fa2d,jit,[TensorExpr] Simplify conditional select (#43350)
4db8ca1129,quantization,[quant] Create nn.quantized.dynamic.EmbeddingBag (#43088)
b354b422ee,quantization,[quant] Make offsets an optional argument (#43090)
3293fdfa80,quantization,[quant] Enable from_float for quantized Embedding_Bag (#43176)
650590da0d,fx,[quant][graphmode][fx] Add support for conv module + relu (#43287)
74781ab5b8,skip,Revert D23242101: [pytorch][PR] Implement first draft of autograd benchmark.
100649d6a9,jit,Normalize loops with non-zero start. (#43179)
6e48c88e09,releng,.circleci: Prefer using env-file for docker run (#43293)
452a473729,fx,[quant][graphmode][fx] Add support for add (#43331)
26be4dcfa1,fx,[quant][graphmode][fx] Add support for add relu (#43332)
3d76f7065e,fx,[quant][graphmode][fx] Add support for cat (#43333)
054073c60d,skip,Refactor Vulkan context into its own files. Use RAII. (#42273)
9e87a8ddf4,fx,[quant][graphmode][fx] Add support for batchnorm (#43334)
109ea59afc,fx,[quant][graphmode][fx] Add support for batchnorm relu (#43335)
ff454cc429,fx,[quant][grapphmode][fx][test][refactor] Refactor quantized add test (#43372)
8eb3de76ba,jit,Fix enum constant printing and add FileCheck to all Enum tests (#42874)
6c772515ed,skip,Revert D23252335: Refactor Vulkan context into its own files. Use RAII.
e96871ea46,fx,[quant][graphmode][fx] Add support for mul and mul relu (#43373)
93f1b5c8da,mobile,Mobile backward compatibility (#42413)
5a02c6b158,fx,[quant][graphmode][fx] Add support for hardswish (#43374)
089bb1a8e4,fx,[quant][graphmode][fx] Add support for elu (#43375)
aec917a408,fx,[quant][graphmode][fx] Add support for layer_norm (#43376)
aa53b2d427,caffe2,Workaround bugs in user side embedding meta info and better msgs (#43355)
f269fb83c1,skip,Add Enum TorchScript serialization and deserialization support (#42963)
a5a6a3e633,new_features_frontend,add support for optional int list with scalar fill (#43262)
490d41aaa6,fx,[quant][graphmode][fx] Add support for instance_norm (#43377)
abe878ce96,jit,Allow Freezing of Module containing interface attribute (#41860)
2a08566b8f,performance_frontend,Simple caching allocator for CPU. (#42006)
04aa42a073,quantization,Refactor qconv to reduce allocations. (#42007)
fb12992b5d,quantization,Call qnnpack's conv setup only if input pointer has changed. (#42008)
5e04bb2c1c,caffe2,caffe2: expose CPUContext RandSeed for backwards compatibility with external RNG (#43239)
98307a2821,quantization,Fix bfloat16 erfinv get incorrect value problem for cpu path (#43399)
40c77f926c,jit,Add prim::TypeCheck operation (#43026)
192c4b0050,fx,[quant][graphmode][fx] Add support for clamp (#43437)
88b564ce39,fx,[quant][graphmode][fx] Add support for general shape ops (#43438)
915fd1c8fc,dispatcher,centralize autograd dispatch key set (#43387)
d94b10a832,skip,Revert D23223281: Add Enum TorchScript serialization and deserialization support
47e1b7a8f1,bug_fixes_frontend,Set CONSTEXPR_EXCEPT_WIN_CUDA as const while it is not constexpr (#43380)
ec9e6e07bc,fx,[quant][graphmode][fx] Add support for general value ops (#43439)
8efa898349,onnx,[ONNX] Export split_to_sequence as slice when output number is static (#42744)
b1d31428e7,jit,Reduce number of `prim::profile` (#43147)
b52e6d00f9,quantization,Change quantizer to account for input tensor's memory format. (#42178)
b003f2cc28,new_features_frontend,Enable input pointer caching in XNNPACK integration. (#42840)
e4af45f3aa,bug_fixes_frontend,Fix bugs in vec256_float_neon.h (#43321)
35351ff409,skip,Fix ToC Link (#43427)
4dc8f3be8c,new_features_frontend,Creates test_tensor_creation_ops.py test suite (#43104)
d70b263e3a,caffe2,[DPER3] Separate user embeddings and ad embeddings in blob reorder
a97ca93c0e,jit,remove prim::profile and special-casing (#43160)
b349f58c21,fx,[fx] enabling typechecking of fx files (#43082)
1f0cfbaaad,fx,[fx] add type annotations (#43083)
c4e841654d,new_features_frontend,Add alias torch.negative to torch.neg. (#43400)
2f9c9796f1,skip,[Codemod][FBSourceClangFormatLinter] Daily `arc lint --take CLANGFORMAT`
db78c07ced,typing_frontend,Enable torch.cuda.nvtx typechecking (#43443)
c972e6232a,vmap_frontend,Implement batching rules for basic arithmetic ops (#43362)
7cc1efec13,mobile,Add lite SequentialSampler to torch mobile (#43299)
7024ce8a2c,quantization,[quant] Add benchmarks for quantized embeddingbag module (#43296)
0fa99d50bc,typing_frontend,Enable torch.cuda.memory typechecking (#43444)
35a36c1280,jit,Implement JIT Enum type serialization and deserialization (#43460)
4cfac34075,amd,[ROCm] allow .jenkins/pytorch/test.sh to run on centos (#42197)
e08e93f946,new_features_frontend,Reland of benchmark code (#43428)
ed8b08a3ba,quantization,Update quantize_jit to handle new upsample overloads (#43407)
e37f871e87,skip,[2/3][lite interpreter] add metadata when saving and loading models for mobile
284ff04792,quantization,[quant] Support set API for EmbeddingBag quantization (#43433)
87905b5856,mobile,[pytorch] add option to include autograd for code analyzer (#43155)
7b243a4d46,fx,[quant][graphmode[fx][test][refactor] Refactor tests for graph mode quantization on fx (#43445)
f80b695a75,caffe2,Properly format db.h and db.cc (#43027)
675f3f0482,releng,"Fix ""save binary size"" steps (#43529)"
d1d32003bb,caffe2,force pytorch tensors to contiguous before calling c2 ops
cbdaa20c88,caffe2,[serialize] Expose zip file alignment calculation functions (#43531)
f02753fabb,new_features_frontend,Support AMP in nn.parallel (#43102)
b430347a60,typing_frontend,Address JIT/Mypy issue with torch._VF (#43454)
6a2d7a05c4,skip,fix typo in test_dataloader test_multiprocessing_contexts (#43343)
8ecfa9d9a2,build_frontend,[cmake] End support for python3.5 for pytorch (#43105)
1089ff404c,quantization,Refactored the duplicate code into a function in _ConvNd (#43525)
76894062dc,build_frontend,move wholearchive to link option (#43485)
f8e9e7ad4a,performance_frontend,Allocating warp to an input index in compute_cuda_kernel (#43354)
f32ca57c5e,docs_frontend,Fix typo in LSTMCell document (#43395)
3dcfe84861,jit,Grammatical corrections (#43473)
ebc0fc4dfc,docs_frontend,Polish the nightly.py docs in CONTRIBUTING a little (#43494)
9420c773d0,skip,Revert D23299452: [pytorch][PR] fix typo in test_dataloader test_multiprocessing_contexts
62dcd253e3,skip,[quant][graphmode][fx] Testing torchvision (#43526)
3df398a3a8,docs_frontend,Update the QR documentation to include a warning about when the QR.backward is well-defined. (#43547)
9b05fbd92e,docs_frontend,Correct the windows docs (#43479)
5ca6cbbd93,distributed,Remove unnecessary copies in ProcessGroupGloo for multiple inputs allreduce (#43543)
05f27b18fb,skip,"Back out D23047144 ""[2/3][lite interpreter] add metadata when saving and loading models for mobile"""
be637fd5f6,skip,Revert D23306683: [quant][graphmode][fx] Testing torchvision
348e78b086,bc_breaking_frontend,Evenly distribute output grad into all matching inputs for min/max/median (#43519)
c9f125bf70,onnx,Black to Block for various files (#42913)
b3f8834033,vmap_frontend,"Batching rule for torch.pow, torch.result_type (#43515)"
58666982fb,caffe2,check in intel nnpi 1007 into fbcode/tp2
f35e069622,skip,"Back out ""Make grad point to bucket buffer in DDP to save memory usage"" (#43557)"
f6b7c6da19,jit,[TensorExpr] Fuser: move canHandle and some other auxiliary functions into TensorExprFuser class. (#43170)
8dc4b415eb,jit,[TensorExpr] Fuser: only require input shapes to be known (output shapes can be inferred). (#43171)
d18566c617,jit,[TensorExpr] Fuser: disallow aten::slice nodes. (#43365)
b763666f9f,jit,[JIT] Subgraph utils: add an optional vmap argument to the API to allow retrieving value mappings. (#43235)
3ec24f02af,jit,[TensorExpr] Start using typecheck in the fuser. (#43173)
c1553ff94b,opbench,Benchmarks: temporarily disable profiling-te configuration. (#43603)
2b70f82737,docs_frontend,fix typo in test_dataloader test_multiprocessing_contexts (take 2) (#43588)
573940f8d7,typing_frontend,Fix type annotation errors in torch.functional (#43446)
7beeef2c69,releng,.jenkins: Remove openssh installs (#43597)
42f6c3b1f4,bug_fixes_frontend,Raise error on device mismatch in addmm (#43505)
51861cc9b1,releng,.circleci: Add CUDA 11 to nightly binary builds (#43366)
25dcc28cd6,jit,[jit][static] Replace deepcopy with copy (#43182)
2a4d312027,distributed,Allow GPU skip decorators to report the right number of GPUs required in (#43468)
a91e1cedc5,caffe2,Reduce number of hypothesis tests in CI (#43591)
6459f0a077,releng,added rocm 3.7 docker image (#43576)
db1fbc5729,jit,[OACR][NLU] Add aten::str operator (#43573)
306eb3def7,distributed,Additional error checking for `torch.cuda.nccl` APIs. (#43247)
0521c71241,jit,[D23047144 Duplicate][2/3][lite interpreter] add metadata when saving and loading models for mobile (#43584)
769b9381fc,distributed,DDP Communication hook: Fix the way we pass future result to buckets. (#43307)
5a15f56668,caffe2,match batchmatmul on 1.0.0.6 (#43559)
6c28df7ceb,fx,[fx] add test for args/kwargs handling (#43640)
cf26050e29,skip,[pytorch] Move TensorIteratorConfig method implementation to cpp file (#43554)
88e35fb8bd,bug_fixes_frontend,Skip SVD tests when no lapack (#43566)
1bda5e480c,code_coverage,Add Python code coverage (#43600)
9ca338a9d4,onnx,[ONNX] Modified slice node in inplace ops pass (#43275)
033b7ae3ef,new_features_frontend,"implement NumPy-like functionality maximum, minimum (#42579)"
0bf27d64f4,jit,Fix NaN propagation in fuser's min/max implementation (#43590)
f73e32cd04,caffe2,Reduce amount of work done within a global lock within ParallelLoadOp (#43508)
00c1501bc0,jit,[JIT] Cast return values of functions returning Any (#42259)
c4e5ab6ff2,skip,[TensorExpr] Disable a flaky test. (#43678)
28be3ef2f2,amd,Fix hipify script for pytorch extensions (#43528)
01b5c06254,bug_fixes_frontend,[fix] handle empty args in chain_matmul (#43553)
79e6aaeb4c,dispatcher,pull empty() out of use_c10_dispatcher: full (#43572)
a070c619b9,fx,[FX] Native callables in FX lowering (#43426)
f63d06a57b,docs_frontend,"Fix docs for kwargs, a-e (#43583)"
48e08f884e,cpp,C++ APIs TransformerEncoder (#43187)
de84db2a9d,jit,[TensorExpr] Add aten::sum lowering to the kernel (#43585)
c25d0015f0,improvements_frontend,Autograd code clean up (#43167)
288a2effa0,jit,Operator generator based on templated selective build. (#43456)
73dcfc5e78,dispatcher,Update RNN op registration format (#43599)
5a1aa0e21e,fx,[reland][quant][graphmode][fx] Add e2e test on torchvision (#43587)
3830998ac3,fx,"[fx] When generating names, avoid shadowing builtins (#43653)"
bff741a849,mobile,Improve save_for_mobile cxx binary (#43721)
04ccd3ed77,build_frontend,Fix bazel dependencies (#43688)
cdc3e232e9,jit,Add `__str__` and `__repr__` bindings to SourceRange (#43601)
5da97a38d1,quantization,Check if input is ChannelsLast or ChannelsLast3d for quantized AdaptivePool3d. (#42780)
d1c4d75c14,jit,Add API for unexecuted op (#43629)
e189ef5577,jit,Refactor pass to class (#43630)
a4cf4c2437,jit,refactor tests (#43631)
a19fd3a388,jit,Add undefined specializations in backward (#43632)
01f974eb1e,jit,Specialize optionals for grad_sum_to_size (#43633)
9a2d4d550e,mobile,update build flags for benchmark binaries
3afd24d62c,mobile,[pytorch] check in default generated op dependency graph (#43570)
3a0e35c9f2,dispatcher,[pytorch] deprecate static dispatch (#43564)
8032dbc117,new_features_frontend,Add Rowwise Prune PyTorch op (#42708)
87d7c362b1,jit,[JIT] Add JIT support for torch.no_grad (#41371)
1a21c92364,onnx,[ONNX] Update in scatter ONNX export when scalar src has different type (#43440)
654ab209c6,skip,[JIT] Disable broken tests (#43750)
f06d3904f2,skip,Land `code_coverage_tool` to `caffe2/tools` folder
26161e8ab6,skip,[Codemod][FBSourceClangFormatLinter] Daily `arc lint --take CLANGFORMAT`
c7787f7fbf,bc_breaking_frontend,[numpy compatibility]Fix `argmin/argmax` when multiple max/min values (#42004)
b29375840a,skip,Revert D23379383: Land `code_coverage_tool` to `caffe2/tools` folder
8e507ad00e,improvements_frontend,Update the div formula for numerical stability (#43627)
0ab83f7f9f,vmap_frontend,Fixed undefined behavior in BatchedFallback (#43705)
bdee8e02c0,improvements_frontend,TensorIterator: Check memory overlap in all `unary_op`s (#43418)
065ebdb92f,improvements_frontend,TensorIterator: Check for memory overlap in all `binary_op`s (#43419)
dc0722e9b7,improvements_frontend,TensorIterator: Check for memory overlap in all `compare_op`s (#43420)
c177d25edf,improvements_frontend,TensorIterator: Check for memory overlap in all `nullary_op`s (#43421)
9063bcee04,bug_fixes_frontend,Don't proceed into setup.py too far if Python version is unsupported (#42870)
58a7e73a95,jit,[TensorExpr] Block Codegen (#40054)
b630c1870d,new_features_frontend,Add stateful XNNPack deconvolution2d operator to torch. (#43233)
a76184fe1e,docs_frontend,grammatical error fix (#43697)
1f7434d1ea,quantization,Fix 'module' to 'model' in quantize_dynamic doc (#43693)
b72da0cf28,bug_fixes_frontend,OneDNN: report error for dilation max_pooling and replace AT_ERROR with TORCH_CHECK in oneDNN codes (#43538)
be3ec6ab3e,bug_fixes_frontend,[caffe2][torch] correctly re-raise Manifold StorageException
dc5d365514,bug_fixes_frontend,Fix bug in caching allocator. (#43719)
f4695203c2,cpp,Fixes fft function calls for C++ API (#43749)
bcec8cc3f9,skip,Add amax/amin (#43092)
776c2d495f,jit,[JIT] IRParser: store list attributes as generic ivalue lists. (#43785)
b23e9cdd64,releng,.circleci: Add slash to end of s3 cp (#43792)
89e2a3591e,code_coverage,Add 1% threshold to codecov (#43783)
0564d7a652,code_coverage,Land code coverage tool for OSS (#43778)
20abfc21e4,new_features_frontend,"Adds arctanh, arcsinh aliases, simplifies arc* alias dispatch (#43762)"
4cb8d306e6,foreach_frontend,"Add _foreach_add_(TensorList tensors, Scalar scalar) API (#42531)"
af4ecb3c11,quantization,"quantized conv: add support for graph mode BC testing, and increase coverage (#43524)"
3f5ea2367e,quantization,Adding a version serialization type to ConvPackedParam (#43086)
7d517cf96f,distributed,[NCCL] Dedicated stream to run all FutureNCCL callbacks. (#43447)
3f0120edb4,skip,Revert D23360705: [pytorch][PR] Add amax/amin
633d239409,fx,[torch.fx] Pass placeholders through delegate too (#43432)
a1eae6d158,skip,Implementing NumPy-like function torch.heaviside() (#42523)
cd0bab8d8d,onnx,[ONNX] Where op (#41544)
68b9daa9bf,new_features_frontend,Add `torch.linalg.norm` (#42749)
1a79d7bb28,distributed,DDP communication hook examples (#43310)
47e489b135,jit,Make ExtraFilesMap return bytes instead of str (#43241)
64906497cd,skip,Revert D23391941: [pytorch][PR] Implementing NumPy-like function torch.heaviside()
13c7c6227e,cpp,Python/C++ API Parity: TransformerDecoder (#42886)
eae92b7187,docs_frontend,Updated README.md by correcting grammatical errors (#43779)
8997a4b56b,typing_frontend,[typing] Enable typing in torch.quantization.fuse_modules typechecks … (#43786)
58148c85f4,jit,Use template OperatorGenerator for prim and special operator registration (#43481)
6aaae3b08b,onnx,[ONNX] Addition of diagnostic tool API (#43020)
8538a79bfe,jit,[jit][static] Basic executor (#43647)
000739c31a,dispatcher,Function calls for fallback paths (#43274)
931b8b4ac8,skip,Use ivalue::Future in autograd engine and DistEngine. (#43676)
d10056652b,new_features_frontend,Enable `torch.half` for `lt` and `masked_select` (#43704)
8a41fa4718,mobile,[Selective Build] Move register_prim_ops and register_special_ops to app level (#43539)
60ad7e9c04,jit,[TensorExpr] Make sum available from Python (#43730)
550fb2fd52,bug_fixes_frontend,Expand the coverage of test_blas_empty (#43822)
f31b111a35,skip,Add the sls tensor train op (#33525)
45ba836876,vulkan,"Revert ""Revert D23252335: Refactor Vulkan context into its own files. Use RAII."" (#43628)"
cc52386096,skip,Revert D19987020: [pytorch][PR] Add the sls tensor train op
7f967c08b8,docs_frontend,Document the beta=0 behavior of BLAS functions (#43823)
4e39c310eb,skip,Move torch/csrc/utils/hash.h to c10/util/hash.h. (#42503)
6373063a98,vulkan,Generic Vulkan object cache. (#42394)
287fb273cd,vulkan,Vulkan (source and binary) shader and shader layout cache. (#42325)
387dc24c92,vulkan,Vulkan memory allocator. (#42786)
15aaeb8867,vulkan,Vulkan pipeline and pipeline layout cache. (#42395)
87e8f50aae,vulkan,Vulkan descriptor and descriptor layout cache. (#42642)
d1df098956,vulkan,Vulkan resource cache. (#42709)
628db9699f,vulkan,Vulkan command buffer and pool. (#42930)
ab3ea95e90,bug_fixes_frontend,#include <string> in loopnest.h (#43835)
1830e4f08c,skip,Remove unnamed namespace in headers (#43689)
5021ec826b,docs_frontend,"Fix docs for kwargs, f-p (#43586)"
7b835eb887,releng,Update CUDA11 docker container (#42200)
3dc9645430,releng,Disable RocM CircleCI jobs (#42630)
3aeb70db0b,docs_frontend,"Documents sub properly, adds subtract alias (#43850)"
08126c9153,onnx,[ONNX] Utilize ONNX shape inference for ONNX exporter (#40628)
8fb7c50250,amd,Enable complex blas for ROCm. (#43744)
a860be898e,new_features_frontend,[resubmit] Add amax/amin (#43819)
1dcc4fb6b7,improvements_frontend,Kill unused _pointwise_loss function. (#43523)
1cdb9d2ab5,vmap_frontend,Test runner for batched gradient computation with vmap (#43664)
576880febf,improvements_frontend,Print all traceback for nested backwards in detect_anomaly (#43626)
6ea89166bd,new_features_frontend,Rewrite of ATen code generator (#42629)
b8d34547ee,fx,[quant][graphmode][fx][fix] enable per channel quantization for functional ops (#43534)
42c895de4d,bc_breaking_frontend,"Properly check that reduction strings are valid for l1_loss, smoothl1_loss, and mse_loss. (#43527)"
eb4199b0a7,skip,[quant][graphmode][fx] Add top level APIs (#43581)
ef08f92076,skip,[quant][graphmode][fx] Add support for weight prepack folding (#43728)
63dbef3038,caffe2,Better msg (#43848)
1390cad2d8,jit,[NNC] Hook up registerizer to Cuda codegen [2/x] (#42878)
89452a67de,fx,[fx] GraphModule.src -> GraphModule.code (#43655)
c5d0f091b2,complex_frontend,addmm/addmv should accept complex alpha and beta (#43827)
4ef12be900,complex_frontend,Add __complex__ (#43844)
69dd0bab90,rpc,[RPC profiling] Add test to ensure using record_function works for RPC (#43657)
2bede78a05,new_features_frontend,add qr_backward functionality for wide case (#42216)
1c0faa759e,jit,Update requires grad property (#43634)
a7e7981c0b,jit,Use prim::TensorExprGroup interned symbol (#43635)
259e5b7d71,jit,Add passes to profiling executor pipeline (#43636)
5da8a7bf2d,jit,use types in the IR instead of vmap (#43742)
3c8b1d73c9,jit,Update aliasing in tensorexpr fuser (#43743)
0394c5a283,bug_fixes_frontend,[fix] torch.multinomial : fix for 0 size dim (#43775)
68304c527a,skip,Revert D23385090: [quant][graphmode][fx] Add support for weight prepack folding
f7bae5b6b1,skip,Revert D23385091: [quant][graphmode][fx] Add top level APIs
2f52748515,docs_frontend,Publish all_gather_object and gather_object docs (#43772)
4e4626a23d,distributed,Join-based API to support DDP uneven inputs (#42577)
ffca81e38b,skip,[pytorch][bot] update mobile op deps (#43871)
3278beff44,code_coverage,Skip target determination for codecov test (#43899)
7680d87a76,complex_frontend,Let linspace support bfloat16 and complex dtypes (#43578)
3682df77db,new_features_frontend,Implementing NumPy-like function torch.heaviside() (#42523)
da0e93a8c3,code_coverage,Move `fbcode` related coverage code to `fb/` folder and add `TARGETS` (#43800)
e941a462a3,code_coverage,Enable gcc coverage in OSS (#43883)
4c19a1e350,typing_frontend,Move torch/autograd/grad_mode.pyi stubs inline (#43415)
7137327646,skip,log message at per-test level for`perfpipe_pytorch_test_times` (#43752)
9b820fe904,caffe2,Fix ImportError in the OSS land. (#43912)
f150f924d3,jit,[JIT] Specialize autograd zero: fix the guarding condition. (#43846)
d69d603061,jit,[JIT] Specialize autograd zero: actually remove the original graph after we created its versioned copy. (#43900)
98b846cd1d,jit,[JIT] Remove loop peeling from the profiling executor pipeline. (#43847)
f73ba88946,quantization,Avoid resizing in MinMaxObserver (#43789)
ee53a335c0,onnx,[ONNX] Floordiv (#43022)
deb5fde51c,jit,[TensorExpr] Make KernelSumMultipleAxes much faster (#43905)
7db7da7151,fx,[reland][quant][graphmode][fx] Add top level APIs (#43581) (#43901)
602209751e,skip,[quant][graphmode][fix] Fix insert quant dequant for observers without qparams (#43606)
da32bf4cc6,typing_frontend,Move type annotations for remaining torch.utils stub files inline (#43406)
f17d7a5556,jit,Fix exception chaining in `torch/` (#43836)
3c2f6d2ecf,caffe2,[caffe2] Extend dedup SparseAdagrad fusion with stochastic rounding FP16 (#43124)
69fbc705d8,skip,Remained changes of #43578 (#43921)
d7ee84c9b5,docs_frontend,Update determinism documentation (#41692)
69080e9e7e,improvements_frontend,simplify profile text output by displaying only top-level ops statistics (#42262)
f229d2c07b,skip,Revert D23335106: [quant][graphmode][fix] Fix insert quant dequant for observers without qparams
85d91a3230,jit,[TensorExpr] Check statements in test_kernel.cpp (#43911)
6da26cf0d9,docs_frontend,Update torch.range warning message regarding the removal version number (#43569)
825c109eb7,fx,[reland][quant][graphmode][fx] Add support for weight prepack folding (#43728) (#43902)
f1624b82b5,bug_fixes_frontend,Preserve python backtrace in autograd engine errors. (#43684)
820c4b05a9,onnx,[ONNX] Update slice symbolic function (#42935)
c14a3613a8,jit,Fix NaN propagation in TE fuser's min/max implementation (#43609)
fab012aa28,skip,"Revert ""Added support for Huber Loss (#37599)"" (#43351)"
a67246b2d4,improvements_frontend,Add reduction string test for ctc_loss. (#43884)
0b2694cd11,skip,"Support work.result() to get result tensors for allreduce for Gloo, NCCL backends (#43386)"
2789a4023b,vmap_frontend,TestVmapOperators: add structured tests that batching rules get invoked (#43731)
fa12e225d3,vmap_frontend,Batching rule for torch.mv (#43780)
dbc4218f11,vmap_frontend,"Batching rules for: torch.bmm, torch.dot (#43781)"
9b98bcecfa,vmap_frontend,torch.cat and torch.stack batching rules (#43798)
b1f19c20d6,skip,Run function check and out check in TestTensorDeviceOps (#43830)
a044c039c0,docs_frontend,updated documentation to streamline setup (#42850)
13a48ac1f3,performance_frontend,MaxPool1d without indices optimization (#43745)
224232032c,dispatcher,Move Autograd to an alias dispatch key (#43070)
e3cb582e05,jit,Error printing extension support for multiline errors (#43807)
76ca365661,skip,[pytorch][bot] update mobile op deps (#43937)
8ca3913f47,new_features_frontend,Introduce BUILD_CAFFE2 flag (#43673)
63a0bb0ab9,typing_frontend,Add typing annotations for torch.nn.quantized.dynamic.modules.rnn (#43186)
7035cd0f84,skip,"Revert D23216393: Support work.result() to get result tensors for allreduce for Gloo, NCCL backends"
bc64efae48,caffe2,"Back out ""Revert D19987020: [pytorch][PR] Add the sls tensor train op"" (#43938)"
db6bd9d60b,improvements_frontend,rename input argunment `interested-folder` to `interest-only` -- be consistent with other arguments (#43889)
5472426b9f,new_features_frontend,Reset `DataLoader` workers instead of creating new ones (#35795)
06c277f38e,caffe2,[TVM] Support slice op (#43969)
73f7d63bc9,fx,[FX] Support tensor-valued constants (#43666)
a1a23669f2,fx,[FX] Pickle serialization of GraphModule via forward source (#43674)
bacee6aa2e,skip,Selective meta programming preparation for prim ops (#43540)
24eea364f7,bug_fixes_frontend,Check SparseAdam params are dense on init (#41966) (#43668)
93fbbaab2a,docs_frontend,Update `README.md` in oss (#43893)
5e97f251a8,new_features_frontend,Enable TF32 support for cuDNN (#40737)
e49dd9fa05,improvements_frontend,Delete `raise_from` from `torch._six` (#43981)
ec7f14943c,docs_frontend,[OSS] Update README.md -- Explain more complex arguments and functionalities
8d53df30ea,fx,[FX] Better error when unpacking Proxy (#43740)
d15b9d980c,fx,[quant][graphmode][fx][refactor] Move patterns to separate files (#43891)
0ffe3d84d5,skip,[quant][graphmode][fx] Support dynamic quantization without calibration (#43892)
4134b7abfa,improvements_frontend,Pass CC env variable as ccbin argument to nvcc (#43931)
fbea2ee917,distributed,broadcast_object API for c10d (#43887)
8fd9fe93be,fx,[quant][graphmode][fx] Support dynamic quantization without calibration (#43952)
9db90fe1f3,skip,[TensorExpr] Remove unused functions in kernel.cpp (#43966)
263412e536,complex_frontend,Rename is_complex_t -> is_complex (#39906)
137a4fcc3b,skip,"Back out ""Selective meta programming preparation for prim ops"""
c259146477,new_features_frontend,"add missing NEON {vld1,vst1}_*_x2 intrinsics (#43683)"
1dd658f28f,caffe2,[Codemod][GleanFbcode] Remove dead includes in caffe2/test (#43953)
7000c2efb5,mobile,[2/2][PyTorch][Mobile] Added mobile module metadata logging (#43853)
4bb5d33076,new_features_frontend,is_numpy_scalar should also consider bool and complex types (#43644)
95f912ab13,cpp,Use NewCriterionTest in test_cpp_api_parity.py. (#43954)
c61a16b237,skip,Kill dead code in common_nn as part of merging Criterion and NewCriterionTests. (#43956)
6512032699,opbench,[Static Runtime] Add OSS build for static runtime benchmarks (#43881)
8722952dbd,opbench,Add benchmark for channel_shuffle operator (#43509)
cd58114c6c,jit,Adjust level of verbosity of debug dumps in graph executor T74227880 (#43682)
5807bb92d3,new_features_frontend,TensorIteratorConfig: Check memory overlap by default (#43422)
c88ac25679,new_features_frontend,Check for internal memory overlap in some indexing-type functions (#43423)
14ebb2c67c,new_features_frontend,Allow no-bias MKLDNN Linear call (#43703)
b6b5ebc345,complex_frontend,Add `torch.vdot` (#43004)
6f5282adc8,fx,add quantization debug util to pretty print FX graphs (#43910)
77ef77e5fa,fx,fx quant: rename matches -> is_match (#43914)
df8da5cb5a,fx,fx quant: make load_arg function more clear (#43923)
a6789074fc,new_features_frontend,Implement ChannelShuffle op with XNNPACK (#43602)
73f009a2aa,skip,refactor manual function definitions (#43711)
276158fd05,releng,.circleci: Remove un-needed steps from binary builds (#43974)
544a56ef69,jit,[JIT] Always map node output in vmap (#43988)
b167402e2e,bug_fixes_frontend,[redo] Fix SyncBatchNorm forward pass for non-default process group (#43861)
4716284904,skip,Update persons_of_interest.rst (#44031)
f6f9d22228,onnx,[ONNX] Export KLDivLoss (#41858)
